timestamp,label,value,WMA,MA,EWMA,Holt-winter,Diff
1515913200,0,822,44.46153846153845,85.83333333333337,110.13556829260415,233.5432869950157,86.0
1515916800,0,696,183.66666666666663,54.58333333333337,214.1084546340834,250.57335395347474,74.0
1515920400,0,515,356.2692307692307,228.25,352.2867637072668,273.50281850784233,154.0
1515924000,0,416,420.1538461538462,334.08333333333337,380.8294109658135,390.7691689889118,25.0
1515927600,0,478,306.7564102564103,265.0,242.66352877265092,447.1904821415195,79.0
1515931200,0,315,428.98717948717945,425.16666666666663,357.13082301812074,286.89558307680664,90.0
1515934800,0,443,235.5769230769231,292.16666666666663,157.70465841449663,360.172155955252,49.0
1515938400,0,489,144.62820512820508,253.25,80.16372673159731,337.9498449583629,4.0
1515942000,0,613,18.33333333333337,142.41666666666663,59.86901861472211,304.10839602673104,121.0
1515945600,0,643,70.24358974358972,104.16666666666663,77.89521489177764,338.3821921560003,139.0
1515949200,0,702,145.26923076923072,30.91666666666663,121.31617191342207,271.00306788596134,94.0
1515952800,0,773,211.51282051282055,155.41666666666663,168.0529375307376,110.02838304463455,262.0
1515956400,0,531,54.39743589743591,44.41666666666663,107.55764997540996,273.5522376680841,118.0
1515960000,0,626,47.43589743589746,74.83333333333337,8.953880019671942,227.71442295868542,158.0
1515963600,0,593,2.9230769230769056,47.66666666666663,25.83689598426247,288.99118214184034,160.0
1515967200,0,459,138.41025641025647,92.83333333333337,154.66951678740998,451.38069671276753,42.0
1515970800,0,462,121.12820512820508,93.41666666666663,120.73561342992798,418.22334776720777,50.0
1515974400,0,572,3.243589743589723,17.91666666666663,13.41150925605757,213.0932475392674,197.0
1515978000,0,999,427.48717948717945,423.5,437.7292074048461,2.6674987944852546,641.0
1515981600,0,1314,677.3333333333334,692.1666666666666,665.1833659238769,309.28552438778115,983.0
1515985200,0,801,57.84615384615381,110.41666666666663,19.146692739101354,945.7145270887231,89.0
1515988800,0,1556,795.8589743589744,849.75,770.317354191281,103.18313575842467,0.0
1515992400,0,2216,1325.128205128205,1433.6666666666665,1276.2538833530248,733.4520870424469,872.0
1515996000,0,1094,17.43589743589746,185.5,100.99689331758032,532.2172304924634,185.0
1515999600,0,827,312.9743589743589,108.25,347.79751465406434,242.40185005793342,5.0
1516003200,0,806,317.32051282051293,153.91666666666663,299.2380117232515,31.731671697049478,110.0
1516006800,0,601,498.64102564102564,373.91666666666663,444.39040937860113,27.458179389933548,86.0
1516010400,0,392,650.1153846153845,583.5833333333334,564.512327502881,82.48072291353952,24.0
1516014000,0,527,425.33333333333337,443.0,316.6098620023048,294.1737343157451,49.0
1516017600,0,569,315.1794871794872,406.41666666666663,211.28788960184386,430.89145771851275,254.0
1516021200,0,441,380.6538461538462,534.1666666666666,297.03031168147504,237.646858074369,2.0
1516024800,0,556,183.474358974359,372.66666666666663,122.62424934518015,347.38844239469756,67.0
1516028400,0,529,153.14102564102564,336.5,125.09939947614419,200.5996278889453,84.0
1516032000,0,748,117.62820512820508,94.83333333333337,118.9204804190847,477.7574430746855,105.0
1516035600,0,932,316.21794871794873,156.5,279.13638433526773,551.3749912769651,230.0
1516039200,0,1132,492.14102564102564,463.5,423.30910746821417,510.9580571692592,359.0
1516042800,0,670,41.16666666666663,1.6666666666666288,123.35271402542867,105.59660018212503,139.0
1516046400,0,685,25.910256410256466,26.41666666666663,83.68217122034298,181.56318995063612,59.0
1516050000,0,793,78.025641025641,144.5,41.054263023725525,103.99119021363231,200.0
1516053600,0,662,75.20512820512818,2.5,98.1565895810196,284.5236564635172,203.0
1516057200,0,616,120.82051282051282,71.0,124.5252716648157,355.8424486337316,154.0
1516060800,0,436,289.8974358974359,258.41666666666663,279.6202173318526,505.30413746893043,136.0
1516064400,0,797,110.85897435897436,113.66666666666663,137.30382613451786,343.7106881401678,202.0
1516068000,0,1052,348.3717948717949,339.0,364.84306090761424,587.0258217983594,262.0
1516071600,0,1561,805.2179487179487,806.6666666666666,800.8744487260914,26.9331427175714,760.0
1516075200,0,1499,619.1153846153846,658.6666666666666,578.699558980873,339.5693243817336,57.0
1516078800,0,1872,890.7820512820513,969.0833333333334,835.9596471846983,113.33067453321019,344.0
1516082400,0,1297,166.69230769230762,315.75,93.76771774775852,264.15323915634826,203.0
1516086000,0,1153,25.884615384615472,158.0,68.98582580179323,52.61035302590881,326.0
1516089600,0,922,281.1923076923076,113.25,286.1886606414346,47.29815500659606,116.0
1516093200,0,899,286.7692307692307,156.0,251.9509285131478,180.28825866188186,298.0
1516096800,0,251,910.7692307692307,812.8333333333333,849.5607428105184,256.4183817100538,141.0
1516100400,0,220,816.7179487179487,809.5833333333333,710.6485942484148,176.62002809991372,307.0
1516104000,0,272,640.1666666666666,724.5833333333334,516.5188753987319,61.40976564573788,297.0
1516107600,0,535,265.69230769230774,447.91666666666663,150.2151003189855,397.78806164631817,94.0
1516111200,0,410,321.78205128205127,551.0833333333334,245.17208025518846,245.34452490523233,146.0
1516114800,0,583,64.0,324.58333333333337,23.137664204150838,373.93423406210024,54.0
1516118400,0,754,156.93589743589746,72.08333333333337,152.48986863667926,548.6300231803716,6.0
1516122000,0,1283,697.025641025641,519.0,650.9918949093434,963.0094900418023,351.0
1516125600,0,854,188.17948717948718,139.08333333333337,91.79351592747469,222.9822280804217,278.0
1516129200,0,763,75.78205128205127,85.0,17.565187258020387,150.44037732863944,93.0
1516132800,0,599,101.29487179487182,46.5,178.05214980641642,137.05153707388024,86.0
1516136400,0,1655,961.8589743589744,1036.4166666666665,913.5582801548669,871.9535625199644,862.0
1516140000,0,725,127.58974358974353,43.41666666666663,199.15337587610645,308.17349939588985,63.0
1516143600,0,660,199.26923076923072,61.08333333333337,224.3227007008852,415.69616223433195,44.0
1516147200,0,505,344.8717948717949,252.75,334.45816056070817,535.2239355936915,69.0
1516150800,0,579,231.98717948717945,198.16666666666663,193.5665284485666,710.255384065501,218.0
1516154400,0,1620,839.5,839.1666666666666,886.1467772411468,70.4232748492243,568.0
1516158000,0,1809,899.3974358974359,927.3333333333334,897.9174217929174,59.022153385063575,248.0
1516161600,0,1596,543.7307692307693,612.1666666666666,505.33393743433385,500.6914029966356,97.0
1516165200,0,1613,466.551282051282,559.0,421.26714994746703,472.05876418768094,259.0
1516168800,0,1718,485.551282051282,636.5,442.01371995797354,3.3204376035255336,421.0
1516172400,0,2051,720.6282051282051,897.5,686.6109759663786,677.5959741605088,898.0
1516176000,0,1466,2.448717948718013,205.16666666666674,35.71121922689713,74.36513281676275,544.0
1516179600,0,1241,259.01282051282055,92.08333333333326,253.5689753815177,5.972039148843578,342.0
1516183200,0,1283,202.8461538461538,15.583333333333258,160.85518030521416,316.71975253084827,1032.0
1516186800,0,1240,243.448717948718,105.08333333333326,171.68414424417142,196.47052737552212,1020.0
1516190400,0,1400,67.28205128205127,6.5833333333332575,22.65268460466291,354.22160546810164,1128.0
1516194000,0,1422,46.294871794871824,46.0,40.12214768373019,249.92869499254107,887.0
1516197600,0,1552,90.78205128205127,13.75,162.0977181469841,325.0740609753602,1142.0
1516201200,0,1812,348.66666666666674,279.41666666666674,389.6781745175872,419.58039152487436,1229.0
1516204800,0,1022,484.32051282051293,510.83333333333326,478.2574603859305,490.193341335073,268.0
1516208400,0,1071,356.7307692307693,414.0,333.6059683087444,459.1859459145048,212.0
1516212000,0,720,644.0384615384614,719.8333333333333,617.8847746469955,706.3179709786737,134.0
1516215600,0,805,448.2948717948718,551.6666666666667,409.30781971759643,356.16929004385815,42.0
1516219200,0,1140,28.423076923076906,112.83333333333326,7.5537442259228555,72.14761778191814,541.0
1516222800,0,1112,39.06410256410254,113.66666666666674,21.957004619261625,145.00771327525058,543.0
1516226400,0,748,385.5769230769231,466.91666666666674,381.56560369540944,265.123522838555,23.0
1516230000,0,656,405.74358974358984,514.3333333333333,397.25248295632764,290.9758867096366,4.0
1516233600,0,536,446.61538461538464,585.6666666666667,437.80198636506225,286.23541423274855,31.0
1516237200,0,800,92.51282051282055,249.66666666666674,86.24158909204994,207.93121887200584,221.0
1516240800,0,799,55.10256410256409,198.83333333333337,69.99327127363995,747.901730427521,821.0
1516244400,0,1042,218.48717948717945,106.91666666666663,187.0053829810879,456.6946093173235,767.0
1516248000,0,892,52.03846153846155,21.08333333333337,0.3956936151297441,577.1209016026587,704.0
1516251600,0,848,4.794871794871824,12.083333333333371,44.316554892103795,487.68501913575756,765.0
1516255200,0,980,138.6538461538462,138.5,96.54675608631692,53.4823777025689,738.0
1516258800,0,922,59.34615384615381,58.83333333333337,19.237404869053535,328.5585791307624,1129.0
1516262400,0,480,391.7051282051282,392.91666666666663,426.61007610475724,158.33078594929094,986.0
1516266000,0,261,550.2564102564103,556.9166666666666,560.2880608838059,200.37443928770068,980.0
1516269600,0,188,537.5769230769231,559.0,521.2304487070448,427.2323978898961,1095.0
1516273200,0,246,393.5769230769231,454.33333333333337,358.9843589656359,512.7661631518138,994.0
1516276800,0,315,254.67948717948718,351.16666666666663,218.18748717250878,586.0117596274717,1085.0
1516280400,0,301,214.6538461538462,346.75,188.54998973800707,501.76989586290154,1121.0
1516284000,0,574,111.69230769230768,32.16666666666663,122.16000820959431,733.1723269463578,978.0
1516287600,0,1044,586.6410256410256,456.58333333333337,567.7280065676755,1000.2626246068705,768.0
1516291200,0,954,426.3974358974359,366.41666666666663,364.18240525414035,856.0135862579564,68.0
1516294800,0,642,58.025641025640994,49.25,20.65407579668772,234.06747965874712,429.0
1516298400,0,670,78.4487179487179,94.41666666666663,11.476739362649823,221.34482323338437,50.0
1516302000,0,799,192.9230769230769,249.25,138.18139149011984,291.34957435092474,6.0
1516305600,0,859,214.5769230769231,319.5,170.54511319209587,138.14366744453605,281.0
1516309200,0,1554,860.4230769230769,982.9166666666666,831.4360905536766,554.4058008364016,442.0
1516312800,0,1294,449.2051282051282,615.1666666666666,405.1488724429412,278.5210988288402,546.0
1516316400,0,977,37.56410256410254,206.0,7.11909795435281,237.77431517509876,321.0
1516320000,0,1394,422.8717948717949,562.0833333333334,422.6952783634822,129.58880051844721,858.0
1516323600,0,1657,599.3974358974358,735.1666666666666,601.1562226907856,68.41205379894859,857.0
1516327200,0,1499,328.2948717948718,464.16666666666674,322.92497815262846,892.0834185932954,700.0
1516330800,0,1774,531.8846153846155,662.0833333333333,533.3399825221027,766.0581337740464,732.0
1516334400,0,954,389.9743589743589,218.75,393.328013982318,1642.3940079705867,62.0
1516338000,0,763,547.3205128205129,409.75,505.66241118585435,1625.65281473829,85.0
1516341600,0,880,367.28205128205127,302.83333333333326,287.5299289486834,1037.3994997629743,100.0
1516345200,0,903,297.6923076923076,297.33333333333326,207.02394315894662,542.4446974609461,19.0
1516348800,0,930,224.948717948718,279.0,138.6191545271572,42.68083974213505,450.0
1516352400,0,643,469.0256410256411,571.9166666666667,397.89532362172577,27.56683209902326,382.0
1516356000,0,620,404.03846153846143,519.0,341.31625889738064,275.29477196019707,432.0
1516359600,0,743,201.19230769230774,339.83333333333326,150.0530071179046,465.32082955936704,497.0
1516363200,0,471,420.91025641025647,592.3333333333333,392.04240569432375,220.02418025432627,156.0
1516366800,0,461,339.78205128205127,525.4166666666666,323.6339245554591,265.78601667855946,160.0
1516370400,0,759,39.0512820512821,127.75,39.09286035563264,581.1276759047479,185.0
1516374000,0,1184,483.7051282051282,358.91666666666663,456.27428828450616,845.7410834687818,140.0
1516377600,0,1334,578.4871794871794,558.0833333333334,515.0194306276048,1056.5056884497162,380.0
1516381200,0,1123,281.6282051282051,315.41666666666663,201.0155445020839,647.982343346763,481.0
1516384800,0,1172,282.1025641025641,334.41666666666663,209.81243560166706,611.9655495430688,502.0
1516388400,0,952,10.653846153846189,90.08333333333337,52.15005151866637,264.47377649869225,153.0
1516392000,0,908,47.205128205128176,42.0,85.72004121493308,59.059387460688185,49.0
1516395600,0,725,236.66666666666663,139.16666666666663,251.57603297194657,428.3967801011056,829.0
1516399200,0,665,275.2564102564103,206.0,261.26082637755735,199.20052597018594,629.0
1516402800,0,693,215.56410256410254,181.75,181.00866110204595,108.85659615195812,284.0
1516406400,0,720,160.6025641025641,150.58333333333337,117.80692888163685,137.72407891320245,674.0
1516410000,0,1159,301.56410256410254,267.66666666666663,344.7544568946905,14.441338384586288,498.0
1516413600,0,632,266.61538461538464,317.5,251.19643448424767,977.303863128642,867.0
1516417200,0,799,50.76923076923072,139.91666666666663,33.95714758739814,873.2802938412597,975.0
1516420800,0,772,56.24358974358972,134.83333333333337,54.16571806991851,701.5508686180783,182.0
1516424400,0,859,51.5,1.0,43.66742554406517,541.8834922127185,96.0
1516428000,0,788,19.34615384615381,50.0,36.066059564748,440.0819430788579,92.0
1516431600,0,656,143.6538461538462,150.0,160.85284765179847,310.2534936896328,247.0
1516435200,0,880,103.4230769230769,98.66666666666663,95.31772187856109,239.35218468139806,50.0
1516438800,0,611,180.75641025641028,168.0,192.74582249715115,181.60230388145624,32.0
1516442400,0,412,353.91025641025647,357.5,353.196657997721,177.76641632043706,208.0
1516446000,0,274,436.91025641025647,474.41666666666663,420.55732639817677,59.3893022826139,469.0
1516449600,0,370,267.9230769230769,343.5,240.44586111854142,282.25900986372244,101.0
1516453200,0,594,8.923076923076906,90.33333333333337,31.643311105166845,519.4951808958153,133.0
1516456800,0,327,244.17948717948718,310.25,241.68535111586652,135.73516959128855,432.0
1516460400,0,849,325.5512820512821,237.16666666666663,328.6517191073068,528.9994612492333,335.0
1516464000,0,778,218.06410256410254,162.0,191.92137528584544,545.9702468073745,556.0
1516467600,0,904,319.14102564102564,287.5,279.5371002286763,659.9193358453019,219.0
1516471200,0,998,368.91025641025647,377.75,317.629680182941,689.8019614464896,174.0
1516474800,0,990,302.7948717948718,352.25,246.1037441463527,608.7522641283907,38.0
1516478400,0,1105,363.6025641025641,439.41666666666663,311.8829953170822,526.9880147252009,197.0
1516482000,0,726,83.0,41.66666666666663,129.49360374633432,190.13850165551548,1.0
1516485600,0,789,26.410256410256466,95.08333333333337,40.59488299706754,50.12675481160875,124.0
1516489200,0,463,367.03846153846155,262.33333333333337,358.47590639765417,315.4308328424411,230.0
1516492800,0,516,273.6794871794872,225.08333333333337,233.78072511812343,301.68273410117274,204.0
1516496400,0,716,39.0512820512821,37.25,12.975419905501212,402.8317694033003,443.0
1516500000,0,1107,357.6794871794872,343.58333333333337,401.3803359244009,240.51190967518346,475.0
1516503600,0,824,21.820512820512818,4.416666666666629,38.10426873952076,786.0309728609609,25.0
1516507200,0,900,98.5,73.66666666666663,106.48341499161666,595.2585634052471,128.0
1516510800,0,1066,253.16666666666663,229.5,251.18673199329328,446.6785640115231,207.0
1516514400,0,1400,551.8589743589744,550.0,534.9493855946346,22.296581251579482,612.0
1516518000,0,1592,659.2435897435897,708.5,619.9595084757076,263.40049652456264,936.0
1516521600,0,1652,610.2435897435898,718.3333333333334,555.967606780566,359.5905613594705,772.0
1516525200,0,1471,318.7307692307693,491.75,263.7740854244528,283.475544130863,860.0
1516528800,0,1376,148.0769230769231,334.66666666666674,116.01926833956213,268.24637889870723,964.0
1516532400,0,1477,197.58974358974365,386.75,193.8154146716497,290.46204045713284,1203.0
1516536000,0,1382,43.08974358974365,207.25,60.05233173731972,131.96356752923043,1012.0
1516539600,0,1653,282.2051282051282,406.08333333333326,319.04186538985573,305.8183776953367,1059.0
1516543200,0,1673,239.73076923076928,348.0,275.2334923118847,219.25973899989867,1346.0
1516546800,0,1095,391.8076923076924,277.16666666666674,357.81320615049253,664.3797425052253,246.0
1516550400,0,903,541.1666666666667,491.75,478.250564920394,581.9898463513919,125.0
1516554000,0,1031,337.51282051282055,364.0,254.6004519363155,263.1035936673261,127.0
1516557600,0,899,413.51282051282055,493.08333333333326,335.6803615490526,246.89968581884432,99.0
1516561200,0,720,516.6538461538462,630.3333333333333,447.54428923924206,228.67511978140863,270.0
1516564800,0,653,486.67948717948707,624.6666666666667,425.03543139139356,208.40853481016438,452.0
1516568400,0,799,244.5769230769231,395.41666666666674,194.02834511311494,5.836558993514245,73.0
1516572000,0,837,145.74358974358972,301.41666666666674,117.22267609049209,259.6327298693684,48.0
1516575600,0,840,96.37179487179492,253.5,90.77814087239369,356.7897841890027,377.0
1516579200,0,631,266.3717948717949,409.41666666666674,281.622512697915,62.13186200470989,115.0
1516582800,0,1338,503.61538461538464,360.16666666666663,481.7019898416679,487.08896756484137,622.0
1516586400,0,1657,767.2051282051282,705.4166666666666,704.3615918733343,413.5418872992004,550.0
1516590000,0,1373,374.6794871794872,422.75,279.48927349866744,162.57865209433544,549.0
1516593600,0,1383,319.64102564102564,409.58333333333337,233.59141879893377,204.03215205813194,483.0
1516597200,0,1559,432.6282051282051,545.5833333333334,362.873135039147,174.1311510439823,493.0
1516600800,0,1404,193.69230769230762,346.58333333333326,135.29850803131762,398.7225808449946,4.0
1516604400,0,1769,505.3717948717949,669.5,473.238806425054,67.04239166352727,177.0
1516608000,0,1527,160.37179487179492,340.08333333333326,136.5910451400432,129.5377814506221,125.0
1516611600,0,1647,228.051282051282,387.25,229.27283611203438,210.26495780409073,176.0
1516615200,0,1514,35.47435897435889,183.58333333333326,50.41826888962737,181.95668489223,138.0
1516618800,0,444,1062.7692307692307,942.8333333333333,1029.6653848882981,941.8305242193426,1033.0
1516622400,0,290,1071.7179487179487,1063.8333333333333,977.7323079106386,826.9253295783717,1092.0
1516626000,0,461,737.051282051282,864.4166666666667,611.1858463285109,490.1685547679044,1192.0
1516629600,0,564,501.06410256410254,688.3333333333333,385.9486770628089,189.8999926314766,1109.0
1516633200,0,906,53.16666666666663,255.25,33.24105834975285,216.82161064369677,189.0
1516636800,0,1027,107.10256410256409,95.33333333333326,147.59284667980216,534.6876200703776,124.0
1516640400,0,1357,451.7692307692307,264.33333333333326,448.0742773438417,848.448247671014,326.0
1516644000,0,764,181.8974358974359,311.83333333333326,234.5405781249267,201.518756972912,135.0
1516647600,0,909,11.076923076923094,113.5,42.63246249994131,455.97656115117786,189.0
1516651200,0,1020,139.53846153846155,69.16666666666663,76.894030000047,491.5169463683734,367.0
1516654800,0,793,98.10256410256409,115.58333333333337,165.4847759999625,98.14208059937789,6.0
1516658400,0,940,66.67948717948718,102.58333333333337,14.612179200029914,354.6311805226312,103.0
1516662000,0,788,101.10256410256409,1.5833333333333712,140.31025663997616,203.73410319135132,52.0
1516665600,0,655,233.85897435897436,163.25,245.248205311981,10.445499166861282,24.0
1516669200,0,730,133.74358974358972,118.66666666666663,121.19856424958482,304.5728906707586,608.0
1516672800,0,685,160.48717948717945,186.08333333333337,141.95885139966788,590.6732231930532,972.0
1516676400,0,775,41.858974358974365,106.16666666666663,23.567081119734326,478.25600651175864,598.0
1516680000,0,807,6.474358974359006,63.25,13.14633510421254,393.79893374775224,576.0
1516683600,0,768,22.794871794871824,83.91666666666663,28.482931916630037,503.9955234402471,791.0
1516687200,0,680,97.88461538461536,122.83333333333337,110.78634553330414,504.75166198029865,724.0
1516690800,0,656,102.98717948717945,139.83333333333337,112.62907642664334,422.1343175871209,1113.0
1516694400,0,494,243.474358974359,280.75,252.10326114131476,330.6903015238926,1033.0
1516698000,0,395,299.28205128205127,335.91666666666663,300.6826089130518,137.24337610336454,1252.0
1516701600,0,500,142.6025641025641,197.75,135.5460871304415,247.1617952203768,1014.0
1516705200,0,277,335.1794871794872,384.08333333333337,331.4368697043533,235.213766876114,167.0
1516708800,0,218,335.08974358974353,400.5,324.1494957634826,242.3177498867074,72.0
1516712400,0,212,279.47435897435895,370.08333333333337,265.3195966107861,142.56757938715035,249.0
1516716000,0,556,121.46153846153845,17.08333333333337,131.74432271137107,492.1592539372027,8.0
1516719600,0,825,387.8333333333333,296.83333333333337,374.39545816909686,580.0244906983293,81.0
1516723200,0,1030,547.1666666666667,497.66666666666663,504.5163665352775,799.4941867273462,3.0
1516726800,0,1185,625.6025641025641,634.0833333333334,558.6130932282219,765.6023620357396,172.0
1516730400,0,1029,372.0512820512821,443.33333333333337,290.89047458257755,609.5751638570525,265.0
1516734000,0,770,44.84615384615381,155.25,26.287620333938094,255.2105785952656,139.0
1516737600,0,1056,306.96153846153845,431.75,264.9699037328495,425.7504785964269,36.0
1516741200,0,1663,847.5384615384615,991.9166666666666,818.9759229862796,870.6323235232726,870.0
1516744800,0,654,314.06410256410254,122.75,353.81926161097647,327.1510522245169,286.0
1516748400,0,1007,57.82051282051282,217.41666666666663,69.94459071121878,111.98696757797984,219.0
1516752000,0,1502,519.3717948717949,651.5833333333334,550.955672568975,524.1789709559599,847.0
1516755600,0,1054,28.87179487179492,96.58333333333337,7.235461944820145,458.52750610114754,324.0
1516759200,0,952,145.73076923076928,75.58333333333326,107.7883695558562,811.247012952268,267.0
1516762800,0,914,172.1025641025642,146.58333333333326,124.23069564468506,878.06499201624,139.0
1516766400,0,795,268.551282051282,273.0,218.38455651574805,939.5300934015015,12.0
1516770000,0,841,180.5512820512821,207.41666666666674,128.70764521259844,877.4905900342208,73.0
1516773600,0,656,333.64102564102564,363.75,287.96611617007886,925.0285236470834,24.0
1516777200,0,668,265.6794871794872,320.66666666666663,218.37289293606318,743.3652981148,12.0
1516780800,0,366,518.3461538461538,614.1666666666666,476.69831434885066,737.2476053863882,128.0
1516784400,0,363,426.85897435897436,559.6666666666666,384.35865147908066,376.11991197638145,32.0
1516788000,0,354,349.7564102564103,460.33333333333337,316.4869211832646,88.56838417065052,146.0
1516791600,0,410,222.93589743589746,379.33333333333337,197.1895369466116,291.84639179320004,133.0
1516795200,0,400,174.5769230769231,339.58333333333337,167.75162955728933,377.52699143682366,182.0
1516798800,0,539,16.66666666666663,108.75,4.798696354168442,448.32640914331023,327.0
1516802400,0,678,172.3974358974359,73.16666666666663,142.83895708333466,500.23270586001354,122.0
1516806000,0,946,429.14102564102564,364.0,382.2711656666677,595.5029323237766,121.0
1516809600,0,924,351.14102564102564,339.33333333333337,283.8169325333341,573.2207689670224,106.0
1516813200,0,811,185.93589743589746,215.58333333333337,114.05354602666716,354.5162367925117,374.0
1516816800,0,2962,2303.7692307692305,2369.0833333333335,2242.2428368213336,2661.6239773951634,1933.0
1516820400,0,3287,2264.294871794872,2501.9166666666665,2118.794269457067,2504.419372550219,2517.0
1516824000,0,2844,1436.3846153846155,1840.6666666666665,1252.0354155656535,1345.734187484584,1788.0
1516827600,0,2364,673.2051282051282,1154.1666666666667,521.6283324525225,288.5419048143567,701.0
1516831200,0,1754,114.35897435897436,377.41666666666674,192.69733403798205,338.7907209547925,1100.0
1516834800,0,1443,483.4230769230769,50.25,465.1578672303856,767.7339377082185,436.0
1516838400,0,1356,562.6923076923076,223.33333333333326,459.1262937843085,928.506724735606,146.0
1516842000,0,1145,739.3333333333333,514.0,578.3010350274469,1269.293849419731,91.0
1516845600,0,941,864.2564102564102,768.5,666.6408280219575,1515.8451358726793,11.0
1516849200,0,760,927.0256410256411,971.4166666666667,714.3126624175661,1556.2888581472416,154.0
1516852800,0,766,771.5769230769231,949.9166666666667,565.4501299340529,1302.382059884329,29.0
1516856400,0,1348,43.43589743589746,354.75,129.63989605275765,582.2916948996024,507.0
1516860000,0,717,619.8589743589744,1030.5,527.2880831577941,1079.6645051070702,61.0
1516863600,0,683,495.32051282051293,877.4166666666667,455.83046652623534,888.3559270552951,15.0
1516867200,0,663,380.33333333333326,680.4166666666667,384.6643732209882,512.6350419050505,297.0
1516870800,0,236,702.6538461538462,925.6666666666667,734.7314985767906,627.6108972058861,127.0
1516874400,0,214,582.2435897435897,770.3333333333334,609.7851988614326,288.11038246296465,140.0
1516878000,0,395,282.7307692307693,461.0,306.8281590891461,264.9871432770317,15.0
1516881600,0,442,164.80769230769226,326.66666666666663,198.46252727131684,469.04578089345495,42.0
1516885200,0,752,195.4487179487179,59.5,151.22997818294652,747.267866509858,213.0
1516888800,0,1167,601.2948717948718,507.25,535.9839825463572,1061.1775386181978,489.0
1516892400,0,1069,425.2564102564103,390.41666666666663,330.7871860370857,694.6744433254132,123.0
1516896000,0,998,294.19230769230774,293.66666666666663,193.62974882966842,634.8151444946382,74.0
1516899600,0,1137,388.01282051282055,413.33333333333337,293.9037990637347,716.0127079306473,326.0
1516903200,0,1077,264.4230769230769,370.91666666666663,175.12303925098774,381.4523025318431,1885.0
1516906800,0,950,80.35897435897436,213.91666666666663,13.098431400790219,355.41002315188246,2337.0
1516910400,0,1148,245.4487179487179,389.66666666666663,208.47874512063208,640.8519652694787,1696.0
1516914000,0,915,47.5,116.25,66.2170039034944,356.9178088511753,1449.0
1516917600,0,887,93.38461538461536,31.66666666666663,80.97360312279557,611.6791028179198,867.0
1516921200,0,726,259.2564102564103,185.41666666666663,225.7788824982365,386.649923459785,717.0
1516924800,0,601,355.7307692307693,338.0,305.62310599858927,111.92574314574392,755.0
1516928400,0,784,120.73076923076928,168.25,61.49848479887146,99.16249914212005,361.0
1516932000,0,1257,378.1538461538462,302.08333333333337,423.8012121609029,328.2143291741097,316.0
1516935600,0,557,368.3205128205128,405.41666666666663,360.9590302712777,634.4864887829149,203.0
1516939200,0,963,100.0512820512821,43.25,117.2327757829778,283.3535451265411,197.0
1516942800,0,1130,260.3974358974359,213.16666666666663,260.78622062638215,415.83277509284744,218.0
1516946400,0,774,128.3974358974359,142.25,147.37102349889437,717.1255100226608,57.0
1516950000,0,660,220.51282051282055,231.0,231.89681879911564,848.6434536736174,23.0
1516953600,0,754,90.974358974359,112.83333333333337,91.5174550392926,568.2782539565801,91.0
1516957200,0,272,555.6153846153846,562.0,555.2139640314342,847.801450649748,36.0
1516960800,0,246,495.1538461538462,534.4166666666666,470.1711712251474,652.847406089939,32.0
1516964400,0,335,323.93589743589746,392.0,287.136936980118,322.97309731088535,60.0
1516968000,0,532,66.62820512820508,162.41666666666663,32.709549584094475,23.871598460071993,90.0
1516971600,0,424,149.64102564102564,264.66666666666663,134.16763966727558,145.7366537825592,328.0
1516975200,0,492,40.923076923076906,166.66666666666663,39.334111733820464,89.0810849884599,675.0
1516978800,0,678,170.71794871794873,83.08333333333337,154.53271061294356,124.48892479580923,391.0
1516982400,0,1212,691.9358974358975,607.0,657.6261684903549,823.4325233339398,214.0
1516986000,0,785,171.5512820512821,159.25,99.10093479228385,310.55861154881586,352.0
1516989600,0,829,191.0512820512821,232.0,123.28074783382704,253.4804648419488,248.0
1516993200,0,769,95.35897435897436,167.41666666666663,38.62459826706163,368.1799657601186,181.0
1516996800,0,796,96.60256410256409,185.33333333333337,57.89967861364926,477.8670589722807,352.0
1517000400,0,880,152.08974358974353,265.83333333333337,130.31974289091931,638.9485954472618,35.0
1517004000,0,861,92.19230769230774,196.16666666666663,85.25579431273547,844.2499402031829,26.0
1517007600,0,679,119.98717948717945,37.08333333333337,113.79536454981167,617.1164437129595,47.0
1517011200,0,751,42.28205128205127,6.25,19.036291639849424,557.4413490360656,150.0
1517014800,0,546,248.24358974358972,217.0,220.22903331187968,71.98299949687998,238.0
1517018400,0,727,33.858974358974365,46.16666666666663,4.816773350496192,18.72448675946839,530.0
1517022000,0,642,111.75641025641028,150.75,81.146581319603,125.67478143157837,85.0
1517025600,0,752,21.43589743589746,37.75,45.08273494431762,231.5072892994699,211.0
1517029200,0,886,161.24358974358972,134.58333333333337,170.0661879554541,391.2547829386424,244.0
1517032800,0,799,53.53846153846155,39.16666666666663,49.052950364363255,386.33508769875607,25.0
1517036400,0,616,135.48717948717945,141.33333333333337,143.7576397085095,651.2786707115258,44.0
1517040000,0,444,285.7435897435897,300.58333333333337,287.00611176680763,748.449876741302,310.0
1517043600,0,284,399.5,431.25,389.60488941344624,645.2131896948989,12.0
1517047200,0,207,410.1538461538462,458.58333333333337,388.683911530757,601.0711271821033,39.0
1517050800,0,220,326.6025641025641,391.08333333333337,297.94712922460565,440.5046974720533,115.0
1517054400,0,423,63.43589743589746,149.83333333333337,35.35770337968455,145.12030286855634,109.0
